,word,type,v1
4673,unadministered,VBD,Not verb
4674,unadmired,VBD,Not verb
4675,unadmitted,VBD,"  인정[허가]되지 않은, 받아들여지지 않은  "
4676,unadored,VBD,Not verb
4677,unadulterated,VBD,Not verb
4678,unadvised,VBD,"  조언[충고]을 듣지 않는; 분별없는, 경솔한  "
4679,unafeared,VBD,Not verb
4680,unaffirmed,VBD,Not verb
4681,unaged,VBD,Not verb
4682,unagreed,VBD,Not verb
4683,unalarmed,VBD,Not verb
4684,unalcoholized,VBD,Not verb
4685,unalienated,VBD,Not verb
4686,unamerced,VBD,Not verb
4687,unamputated,VBD,Not verb
4688,unanchored,VBD,"  닻이 올려진, 확고한 기반 없는.  "
4689,unaneled,VBD,[고어]  병자[종부] 성사(extreme unction)를 받지 않은
4690,unanimated,VBD,Not verb
4691,unanswered,VBD,Not verb
4692,unappealed,VBD,Not verb
4693,unappeased,VBD,"  진정되지 않은, 채워지지 않은.  "
4694,unapplianced,VBD,Not verb
4695,unappointed,VBD,Not verb
4696,unappreciated,VBD,(노력·진가 등을) 인정받지 못하는
4697,unapprehended,VBD,"  이해되지 않은, 체포되지 않은  "
4698,unapprenticed,VBD,Not verb
4699,unappropriated,VBD,Not verb
4700,unapproved,VBD,"  시인되지 않은, 인정되지 않은, 허가되지 않은.  "
4701,unargued,VBD,Not verb
4702,unarmed,VBD,Not verb
4703,unarrayed,VBD,Not verb
4704,unarticulated,VBD,"  분명히 발음되지 않은, 논리가 서 있지 않은, [생물] 관절이 없는  "
4705,unascended,VBD,Not verb
4706,unascertained,VBD,"  확인되지 않은, 불확실한.  "
4707,unaspersed,VBD,Not verb
4708,unassailed,VBD,Not verb
4709,unassembled,VBD,Not verb
4710,unassessed,VBD,Not verb
4711,unassigned,VBD,(용도·사용자가) 지정되지 않은
4712,unassoiled,VBD,Not verb
4713,unattained,VBD,Not verb
4714,unattainted,VBD,Not verb
4715,unattended,VBD,"  주인이 옆에 없는[같이 있지 않은], 지켜보는[돌보는] 사람이 없는  "
4716,unattired,VBD,UNCLOTHED.
4717,unauctioned,VBD,Not verb
4718,unavailed,VBD,Not verb
4719,unavouched,VBD,Not verb
4720,unavowed,VBD,"  공언[언명, 단언]되지 않은.  "
4721,unawaked,VBD,Not verb
4722,unawared,VBD,Not verb
4723,unawned,VBD,Not verb
4724,unbadged,VBD,Not verb
4725,unbagged,VBD,Not verb
4726,unbailed,VBD,Not verb
4727,unballasted,VBD,Not verb
4728,unbandaged,VBD,Not verb
4729,unbanked,VBD,은행에 예금하지 않은
4730,unbarreled,VBD,Not verb
4731,unbarricaded,VBD,Not verb
4732,unbasted,VBD,Not verb
4733,unbeached,VBD,Not verb
4734,unbeclogged,VBD,Not verb
4735,unbedded,VBD,Not verb
4736,unbedizened,VBD,Not verb
4737,unbefriended,VBD,친구가 없는.
4738,unbegged,VBD,Not verb
4739,unbegot,VBD,Not verb
4740,unbegrimed,VBD,Not verb
4741,unbeguiled,VBD,Not verb
4742,unbejuggled,VBD,Not verb
4743,unbemoaned,VBD,Not verb
4744,unbended,VBD,Not verb
4745,unberouged,VBD,Not verb
4746,unbesieged,VBD,Not verb
4747,unbesprinkled,VBD,Not verb
4748,unbeveled,VBD,Not verb
4749,unbewildered,VBD,Not verb
4750,unbewitched,VBD,Not verb
4751,unbirdlimed,VBD,Not verb
4752,unbitted,VBD,"  재갈을 물리지 않은, 구속을 받지 않은  "
4753,unblamed,VBD,비난받지 않은.
4754,unblanketed,VBD,Not verb
4755,unblighted,VBD,Not verb
4756,unblistered,VBD,Not verb
4757,unblockaded,VBD,Not verb
4758,unbloomed,VBD,Not verb
4759,unblotted,VBD,Not verb
4760,unblundered,VBD,Not verb
4761,unboiled,VBD,Not verb
4762,unbolstered,VBD,Not verb
4763,unbonded,VBD,Not verb
4764,unbonneted,VBD,모자를 안 쓴
4765,unbooted,VBD,Not verb
4766,unbordered,VBD,Not verb
4767,unbossed,VBD,Not verb
4768,unbottomed,VBD,(=BOTTOMLESS)
4769,unbounded,VBD,"[격식]  한이 없는, 무한한 (=boundless, infinite)  "
4770,unboweled,VBD,Not verb
4771,unbowled,VBD,Not verb
4772,unbraceleted,VBD,Not verb
4773,unbraided,VBD,Not verb
4774,unbranched,VBD,Not verb
4775,unbranded,VBD,Not verb
4776,unbreaded,VBD,Not verb
4777,unbreathed,VBD,Not verb
4778,unbreeched,VBD,바지를 입고 있지 않은
4779,unbribed,VBD,Not verb
4780,unbridled,VBD,[격식]  억제되지 않은
4781,unbrightened,VBD,Not verb
4782,unbroadcasted,VBD,Not verb
4783,unbrooded,VBD,Not verb
4784,unbrowned,VBD,Not verb
4785,unbuckramed,VBD,Not verb
4786,unbudged,VBD,Not verb
4787,unbuffered,VBD,Not verb
4788,unbuilded,VBD,Not verb
4789,unbulled,VBD,Not verb
4790,unbundled,VBD,Not verb
4791,unburgessed,VBD,Not verb
4792,unburrowed,VBD,Not verb
4793,unbuttoned,VBD,"  격식을 차리지 않는, 편안한  "
4794,uncabled,VBD,Not verb
4795,uncaged,VBD,Not verb
4796,uncalculated,VBD,"  계획되어 있지 않은, 무의식적인  "
4797,uncalked,VBD,"  부르지 않은, 초대받지 않은  "
4798,uncalmed,VBD,Not verb
4799,uncamerated,VBD,Not verb
4800,uncaned,VBD,Not verb
4801,uncaparisoned,VBD,Not verb
4802,uncaptived,VBD,Not verb
4803,uncaricatured,VBD,Not verb
4804,uncarted,VBD,Not verb
4805,uncased,VBD,Not verb
4806,uncasked,VBD,Not verb
4807,uncastigated,VBD,Not verb
4808,uncategorized,VBD,Not verb
4809,unceded,VBD,Not verb
4810,uncemented,VBD,Not verb
4811,uncereclothed,VBD,Not verb
4812,unchaired,VBD,Not verb
4813,unchallenged,VBD,Not verb
4814,unchanneled,VBD,Not verb
4815,unchaptered,VBD,Not verb
4816,uncharred,VBD,Not verb
4817,unchatteled,VBD,Not verb
4818,uncheated,VBD,Not verb
4819,unchevroned,VBD,Not verb
4820,unchided,VBD,Not verb
4821,unchilled,VBD,Not verb
4822,unchipped,VBD,Not verb
4823,unciliated,VBD,"[격식]  달래다, 회유하다 (=pacify)  "
4824,uncinated,VBD,[생물·의학]  갈고리 모양의
4825,uncited,VBD,"  자극받은, 고무된  "
4826,unclaimed,VBD,주인이 나서지 않는
4827,unclamped,VBD,Not verb
4828,unclassed,VBD,"  분류되지 않은, 등급을 매기지 않은  "
4829,unclassified,VBD,Not verb
4830,uncliented,VBD,Not verb
4831,unclimbed,VBD,Not verb
4832,unclipped,VBD,깎지[자르지] 않은
4833,unclogged,VBD,Not verb
4834,uncloseted,VBD,Not verb
4835,unclouded,VBD,Not verb
4836,unclustered,VBD,Not verb
4837,uncluttered,VBD,"[호감]  어수선하지[복잡하지] 않은, 깔끔한 (=tidy), (↔cluttered)  "
4838,uncocked,VBD,Not verb
4839,uncodded,VBD,Not verb
4840,uncoffined,VBD,Not verb
4841,uncogged,VBD,Not verb
4842,uncoiled,VBD,(둥글게 감긴 것을[이]) 풀다[풀리다]
4843,uncollected,VBD,"  모으지 않은; 징수하지 않은; 자제심을 잃은, 혼란된  "
4844,uncolleged,VBD,Not verb
4845,uncomforted,VBD,위안이 없는
4846,uncommented,VBD,Not verb
4847,uncommissioned,VBD,위임[위탁]되지 않은
4848,uncommunicated,VBD,Not verb
4849,uncompassionated,VBD,Not verb
4850,uncompassioned,VBD,Not verb
4851,uncomplained,VBD,Not verb
4852,uncomplimented,VBD,Not verb
4853,uncomputed,VBD,계산[측정]되지 않은
4854,unconceived,VBD,Not verb
4855,uncondensed,VBD,Not verb
4856,unconditionated,VBD,Not verb
4857,unconducted,VBD,Not verb
4858,unconfected,VBD,Not verb
4859,unconfessed,VBD,Not verb
4860,unconformed,VBD,Not verb
4861,unconfounded,VBD,Not verb
4862,uncongratulated,VBD,Not verb
4863,unconquered,VBD,정복되지 않은
4864,unconsecrated,VBD,"  성화(聖火)되지 않은, 신에게 바치지 않은, 성별(聖別)되지 않은  "
4865,unconstricted,VBD,<옷이> 심이나 패드를 넣어 모양을 만든 것이 아닌
4866,unconsummated,VBD,Not verb
4867,uncontained,VBD,Not verb
4868,uncontested,VBD,반대[논란]가 없는
4869,uncontradicted,VBD,부인[반박]되지 않은
4870,uncontrolled,VBD,Not verb
4871,uncontroverted,VBD,"  반박[반대]되지 않은 , 의논의 여지가 없는.  "
4872,unconverted,VBD,Not verb
4873,unconvinced,VBD,(남의 말을 듣고도) 납득[확신]하지 못하는 (↔convinced)
4874,unconvulsed,VBD,Not verb
4875,uncooped,VBD,Not verb
4876,uncorded,VBD,Not verb
4877,uncoronated,VBD,Not verb
4878,uncostumed,VBD,Not verb
4879,uncounted,VBD,Not verb
4880,uncounterfeited,VBD,Not verb
4881,uncramped,VBD,Not verb
4882,uncreated,VBD,Not verb
4883,uncredentialed,VBD,Not verb
4884,uncredited,VBD,신용을 얻지 못한
4885,uncrooked,VBD,"  익히지 않은, 날것의 (=raw)  "
4886,uncrossed,VBD,Not verb
4887,uncrystaled,VBD,Not verb
4888,uncuckolded,VBD,Not verb
4889,uncumbered,VBD,UNENCUMBERED.
4890,uncupped,VBD,Not verb
4891,uncursed,VBD,"  저주 받지 않은 , …을 싫어하지 않는 .  "
4892,uncushioned,VBD,Not verb
4893,undabbled,VBD,Not verb
4894,undamasked,VBD,Not verb
4895,undamped,VBD,Not verb
4896,undared,VBD,Not verb
4897,undawned,VBD,Not verb
4898,undazzled,VBD,현혹되지 않은
4899,undeadened,VBD,Not verb
4900,undecided,VBD,Not verb
4901,undecked,VBD,"  [항해] 갑판이 없는, 무갑판의; 장식이 없는  "
4902,undeclined,VBD,[문법]  격변화(格變化)가 없는.
4903,undecreased,VBD,Not verb
4904,undedicated,VBD,Not verb
4905,undeeded,VBD,[고어]  행해지지[쓰여지지] 않은.
4906,undefended,VBD,Not verb
4907,undefensed,VBD,Not verb
4908,undefied,VBD,Not verb
4909,undeflowered,VBD,Not verb
4910,undefrauded,VBD,Not verb
4911,undegraded,VBD,Not verb
4912,undeified,VBD,Not verb
4913,undeliberated,VBD,Not verb
4914,undelighted,VBD,Not verb
4915,undeluded,VBD,Not verb
4916,undenied,VBD,부정[반박]되지 않은.
4917,undeparted,VBD,Not verb
4918,undeprecated,VBD,Not verb
4919,underacted,VBD,Not verb
4920,underanged,VBD,Not verb
4921,underbowed,VBD,Not verb
4922,underbraced,VBD,Not verb
4923,undercarved,VBD,Not verb
4924,underchurched,VBD,Not verb
4925,undercoated,VBD,Not verb
4926,undercolored,VBD,"  색이 부족한, (동물의) 단모색(短毛色)의  "
4927,undercompounded,VBD,Not verb
4928,underexcited,VBD,Not verb
4929,underfolded,VBD,Not verb
4930,underhanded,VBD,Not verb
4931,underhorsed,VBD,Not verb
4932,underided,VBD,Not verb
4933,underlanguaged,VBD,Not verb
4934,undermanned,VBD,"  인원[일손]이 부족한 (=understaffed), (↔overmanned)  "
4935,undermasted,VBD,Not verb
4936,undermoated,VBD,Not verb
4937,undernoted,VBD,Not verb
4938,underofficered,VBD,Not verb
4939,underpetticoated,VBD,Not verb
4940,underpropped,VBD,Not verb
4941,underrented,VBD,Not verb
4942,underrespected,VBD,Not verb
4943,underripened,VBD,Not verb
4944,underrooted,VBD,Not verb
4945,undersailed,VBD,Not verb
4946,undersighted,VBD,Not verb
4947,underspecified,VBD,(공사 재료가)정해진 질(양)보다 못한
4948,understrew,VBD,Not verb
4949,undertaxed,VBD,Not verb
4950,undertided,VBD,Not verb
4951,undertoned,VBD,Not verb
4952,undertrained,VBD,Not verb
4953,undervaulted,VBD,Not verb
4954,underwitted,VBD,아래에 쓴[서명한]
4955,undeserved,VBD,"  받을 만하지 않은, 부당한; 받을 자격이 없는, 과분한  "
4956,undesignated,VBD,"  지정[지명, 임명]되지 않은  "
4957,undetermined,VBD,Not verb
4958,undiamonded,VBD,Not verb
4959,undieted,VBD,Not verb
4960,undiffracted,VBD,Not verb
4961,undigged,VBD,Not verb
4962,undimensioned,VBD,Not verb
4963,undiminished,VBD,줄어들지[약화되지] 않은
4964,undined,VBD,Not verb
4965,undirected,VBD,Not verb
4966,undisabled,VBD,Not verb
4967,undisarmed,VBD,Not verb
4968,undisburdened,VBD,Not verb
4969,undiscerned,VBD,식별[인식]되지 않은
4970,undisclaimed,VBD,Not verb
4971,undiscovered,VBD,발견되지 않은
4972,undiscriminated,VBD,Not verb
4973,undisfigured,VBD,Not verb
4974,undisgorged,VBD,Not verb
4975,undisguised,VBD,숨김없는
4976,undished,VBD,Not verb
4977,undismembered,VBD,Not verb
4978,undisordered,VBD,Not verb
4979,undispleased,VBD,Not verb
4980,undisprivacied,VBD,Not verb
4981,undissected,VBD,해부[정밀 조사]되지 않은.
4982,undistended,VBD,Not verb
4983,undistinguished,VBD,특별하지[뛰어나지] 않은 (↔distinguished)
4984,undistracted,VBD,"  엇갈려지지 않은, 현혹되지 않은, 흩뜨려지지 않은.  "
4985,undistressed,VBD,Not verb
4986,undisturbed,VBD,Not verb
4987,undivided,VBD,Not verb
4988,undizened,VBD,Not verb
4989,undocked,VBD,[컴퓨터]  (컴퓨터를) 도킹 스테이션에서 분리하다
4990,undodged,VBD,Not verb
4991,undolled,VBD,"  (두루마리처럼 말린 것을) 펼치다[펴다]; 펼쳐지다, 펴지다 (→roll)      2.    "
4992,undonated,VBD,Not verb
4993,undoubted,VBD,"  의심할 여지가 없는, 확실한 (=indubitable)  "
4994,undoweled,VBD,Not verb
4995,undragoned,VBD,Not verb
4996,undraped,VBD,"  옷을 걸치지 않은, 나체의  "
4997,undreaded,VBD,Not verb
4998,undrenched,VBD,Not verb
4999,undrowned,VBD,Not verb
5000,undulated,VBD,(=UNDULATE)
5001,undulled,VBD,Not verb
5002,undumped,VBD,Not verb
5003,uneagled,VBD,Not verb
5004,unedged,VBD,Not verb
5005,uneffigiated,VBD,Not verb
5006,unelaborated,VBD,Not verb
5007,unelated,VBD,Not verb
5008,unelevated,VBD,Not verb
5009,uneloped,VBD,Not verb
5010,unemasculated,VBD,Not verb
5011,unembased,VBD,Not verb
5012,unembossed,VBD,Not verb
5013,unemotioned,VBD,Not verb
5014,unempoisoned,VBD,Not verb
5015,unenacted,VBD,Not verb
5016,unencamped,VBD,Not verb
5017,unencumbered,VBD,Not verb
5018,unended,VBD,"  끝나지 않은, 미완(未完)의  "
5019,unenfeebled,VBD,Not verb
5020,unenfranchised,VBD,"  정치적 자유가[선거권, 참정권이] 주어지지 않은.  "
5021,unengraved,VBD,Not verb
5022,unenlarged,VBD,Not verb
5023,unenriched,VBD,"  부유해지지 않은, (식품이) 영양가를 높이지 않은.  "
5024,unensured,VBD,Not verb
5025,unentitled,VBD,"  이름[칭호, 제명(題名)]이 주어지지 않은; 권리[자격]가 부여되지 않은.  "
5026,unentranced,VBD,Not verb
5027,unentwined,VBD,Not verb
5028,unenveloped,VBD,Not verb
5029,unequipped,VBD,"  준비가 안 된, 설비[장비]가 되어 있지 않은  "
5030,unequivalved,VBD,Not verb
5031,unermined,VBD,Not verb
5032,unescalloped,VBD,Not verb
5033,unescaped,VBD,Not verb
5034,unescorted,VBD,"  호위받지 않은, 동반자 없는  "
5035,unesteemed,VBD,Not verb
5036,unestopped,VBD,Not verb
5037,unevaporated,VBD,Not verb
5038,unevinced,VBD,Not verb
5039,unevolved,VBD,Not verb
5040,unexasperated,VBD,Not verb
5041,unexchanged,VBD,Not verb
5042,unexcreted,VBD,Not verb
5043,unexcused,VBD,"  면제되지 않은, 변명이 안 되는.  "
5044,unexempted,VBD,Not verb
5045,unexhausted,VBD,"  아직 없어지지[다하지] 않은, 지쳐버리지 않은  "
5046,unexhibited,VBD,Not verb
5047,unexhorted,VBD,Not verb
5048,unexpeditated,VBD,Not verb
5049,unexperienced,VBD,미경험의
5050,unexplicated,VBD,Not verb
5051,unexploited,VBD,"  <자원 등이> 개발[이용]되지 않은, 미개척의  "
5052,unexpressed,VBD,표현되지[드러내지] 않은
5053,unextended,VBD,"  연장되지 않은 , (물질이) 신장성(伸張性)이 없는 , 퍼짐이 없는.  "
5054,unextinguished,VBD,"  꺼지지 않은, 소멸되지 않은  "
5055,unexuded,VBD,Not verb
5056,unfailed,VBD,Not verb
5057,unfamiliarized,VBD,Not verb
5058,unfanged,VBD,Not verb
5059,unfarewelled,VBD,Not verb
5060,unfascinated,VBD,Not verb
5061,unfashioned,VBD,"  가공되지 않은, [고어] 세련되지 않은  "
5062,unfathomed,VBD,"  <바다 등이> 깊이를 알 수 없는, <문제 등이> 이해할[헤아릴] 수 없는  "
5063,unfavored,VBD,"  운수가 나쁜, 거꾸로의, 은혜를 받지 못한.  "
5064,unfeasted,VBD,Not verb
5065,unfecundated,VBD,Not verb
5066,unfeigned,VBD,"[격식]  꾸밈 없는, 진정한 (=genuine)  "
5067,unfenced,VBD,울타리가 없는
5068,unfermented,VBD,발효되지 않은
5069,unfestered,VBD,Not verb
5070,unfettered,VBD,"[격식]  제한받지 않는, 규제가 없는  "
5071,unfibered,VBD,Not verb
5072,unfiled,VBD,Not verb
5073,unfilmed,VBD,Not verb
5074,unfined,VBD,Not verb
5075,unfirmamented,VBD,Not verb
5076,unflagged,VBD,Not verb
5077,unflanked,VBD,Not verb
5078,unflecked,VBD,Not verb
5079,unfleeced,VBD,Not verb
5080,unfloored,VBD,Not verb
5081,unflowered,VBD,Not verb
5082,unfluked,VBD,Not verb
5083,unflushed,VBD,Not verb
5084,unfoliaged,VBD,Not verb
5085,unforded,VBD,"  (접혀 있는 것을) 펴다[펼치다]; 펴지다, 펼쳐지다 (↔fold)      2.    "
5086,unforecasted,VBD,Not verb
5087,unforgot,VBD,Not verb
5088,unforwarded,VBD,Not verb
5089,unfounded,VBD,"  근거 없는, 사실 무근의  "
5090,unfreckled,VBD,Not verb
5091,unfriended,VBD,"  벗 없는, 도와주는 이 없는, 의지할 곳 없는  "
5092,unfrighted,VBD,Not verb
5093,unfrilled,VBD,Not verb
5094,unfrizzled,VBD,Not verb
5095,unfrocked,VBD,Not verb
5096,unfuddled,VBD,Not verb
5097,unfulled,VBD,Not verb
5098,unfumbled,VBD,Not verb
5099,unfunded,VBD,"  [금융] 일시 차입의, <공채가> 단기의; 자금[재원]이 없는  "
5100,unfurbelowed,VBD,Not verb
5101,unfurnitured,VBD,Not verb
5102,unfused,VBD,Not verb
5103,ungaged,VBD,Not verb
5104,unganged,VBD,Not verb
5105,ungardened,VBD,Not verb
5106,ungarlanded,VBD,Not verb
5107,ungarrisoned,VBD,Not verb
5108,ungassed,VBD,Not verb
5109,ungauged,VBD,Not verb
5110,ungeminated,VBD,Not verb
5111,ungenerated,VBD,Not verb
5112,ungilded,VBD,"  인도[안내] 없는 <관광 등>, 유도 없는 <미사일 등>  "
5113,ungirded,VBD,Not verb
5114,ungirthed,VBD,Not verb
5115,ungloomed,VBD,Not verb
5116,unglossaried,VBD,Not verb
5117,ungloved,VBD,장갑을 끼지 않은
5118,unglutted,VBD,Not verb
5119,ungorged,VBD,Not verb
5120,ungouged,VBD,Not verb
5121,ungoverned,VBD,"  지배[제어]되지 않은, 제멋대로의, 멋대로 날뛰는  "
5122,ungraced,VBD,우아함이[품위가] 없는.
5123,ungrafted,VBD,[원예]  접목하지 않은.
5124,ungrammared,VBD,Not verb
5125,ungrieved,VBD,Not verb
5126,ungrizzled,VBD,Not verb
5127,ungrounded,VBD,"  근거 없는, 이유 없는, 사실 무근의; 기초 지식이 없는; [전기] 접지(接地)되지 않은  "
5128,unguerdoned,VBD,Not verb
5129,unguiculated,VBD,UNGUICULATE.
5130,unguided,VBD,"  인도[안내] 없는 <관광 등>, 유도 없는 <미사일 등>  "
5131,unguiled,VBD,Not verb
5132,ungulated,VBD,Not verb
5133,ungummed,VBD,Not verb
5134,unguzzled,VBD,Not verb
5135,unhabited,VBD,"  (사람·동물이) 사는, (사람이) 거주하는; (동물이) 서식하는 (↔uninhabited)  "
5136,unhacked,VBD,Not verb
5137,unhad,VBD,Not verb
5138,unhallowed,VBD,"  성별되지 않은; 신성하지 않은, 더럽혀진, 부정한, 죄 많은; 외설된  "
5139,unhalsed,VBD,"  숨을 들이마시다[들이쉬다], (가스·연기 등을) 들이마시다[빨아들이다] (=breathe in), (↔exhale)  "
5140,unhaltered,VBD,Not verb
5141,unhampered,VBD,"  차꼬를 채우지 않은; 방해[구속]받지 않는, 통제되지 않은  "
5142,unhandicapped,VBD,Not verb
5143,unhandled,VBD,"  <동물이> 길들지 않은, <상품 등이> 취급되지 않는  "
5144,unhanged,VBD,교수형에 처하지 않은
5145,unharbored,VBD,Not verb
5146,unharnessed,VBD,"  장구[마구]를 부착하지 않은 , (폭포·바람 따위가) 동력에 이용되지 않은.  "
5147,unhasped,VBD,Not verb
5148,unhastened,VBD,Not verb
5149,unhated,VBD,Not verb
5150,unhaunted,VBD,Not verb
5151,unhazarded,VBD,Not verb
5152,unheaded,VBD,Not verb
5153,unhealed,VBD,치유되지 않은.
5154,unheaped,VBD,Not verb
5155,unheaved,VBD,Not verb
5156,unhedged,VBD,Not verb
5157,unheeded,VBD,[격식]  무시된 (→heed)
5158,unhelmed,VBD,Not verb
5159,unhelped,VBD,"  도움을 얻지 못한, 도움 없이 하는.  "
5160,unherded,VBD,Not verb
5161,unhidated,VBD,Not verb
5162,unhinted,VBD,Not verb
5163,unhitched,VBD,(매어 둔 것을) 풀다[떼어 내다] (→hitch)
5164,unhoarded,VBD,Not verb
5165,unhoisted,VBD,Not verb
5166,unhollowed,VBD,Not verb
5167,unhoodwinked,VBD,Not verb
5168,unhooked,VBD,"  (갈고리 등에 걸린 것을) 떼어 내다[벗기다], (옷 등의 갈고리형 잠금장치를) 끄르다[벗기다]  "
5169,unhooted,VBD,Not verb
5170,unhosed,VBD,Not verb
5171,unhoused,VBD,집에서 내쫓는.
5172,unhulled,VBD,탈곡하지 않은
5173,unhumbugged,VBD,Not verb
5174,unhurdled,VBD,Not verb
5175,uniauriculated,VBD,Not verb
5176,uniced,VBD,Not verb
5177,unicelled,VBD,Not verb
5178,unicolored,VBD,"[동물]  한 색의, 단색의.  "
5179,unidentified,VBD,"  정체불명의, 신원[국적] 미상의  "
5180,unified,VBD,통일된
5181,uniformed,VBD,제복[유니폼]을 입은
5182,unilabiated,VBD,Not verb
5183,unillumined,VBD,Not verb
5184,unilobed,VBD,[격식]  사랑받지 못하는
5185,unimaged,VBD,Not verb
5186,unimagined,VBD,"  상상된 적이 없는, 생각할 수 없는.  "
5187,unimbordered,VBD,Not verb
5188,unimitated,VBD,Not verb
5189,unimmerged,VBD,Not verb
5190,unimpassioned,VBD,"  감정에 동하지 않은[않는], 차분한, 냉철한  "
5191,unimpeached,VBD,"  비난받지 않은 , UNIMPEACHABLE.  "
5192,unimpeded,VBD,"[격식]  가로막는 것이 없는, 방해받지 않는  "
5193,unimpelled,VBD,Not verb
5194,unimplicated,VBD,"  복잡하지 않은, 단순한 (=straightforward), (↔complicated)  "
5195,unimportuned,VBD,Not verb
5196,unimpregnated,VBD,수태[수정]하지 않은.
5197,unimproved,VBD,Not verb
5198,unincarnated,VBD,Not verb
5199,unincised,VBD,Not verb
5200,unincorporated,VBD,"  합동[합병, 법인화]되지 않은; 자치체로서 인가되지 않은; 편입되지 않은  "
5201,unindividuated,VBD,Not verb
5202,uninferred,VBD,Not verb
5203,uninflicted,VBD,Not verb
5204,uninfolded,VBD,Not verb
5205,uninitialed,VBD,Not verb
5206,uninitiated,VBD,Not verb
5207,uninspected,VBD,Not verb
5208,uninstalled,VBD,[신조어]  (완곡 표현) 해고당한
5209,uninstigated,VBD,Not verb
5210,uninsulated,VBD,Not verb
5211,unintended,VBD,(효과·결과·의미가) 의도하지 않은
5212,uninterjected,VBD,Not verb
5213,uninterpolated,VBD,Not verb
5214,unintersected,VBD,Not verb
5215,uninterviewed,VBD,Not verb
5216,unintimated,VBD,Not verb
5217,unintoned,VBD,Not verb
5218,unintrigued,VBD,Not verb
5219,uninucleated,VBD,Not verb
5220,uninveigled,VBD,Not verb
5221,uninweaved,VBD,Not verb
5222,unioned,VBD,Not verb
5223,unironed,VBD,다림질하지 않은
5224,unisolated,VBD,"  떨어져 있지 않은, 고립되지 않은  "
5225,unjaded,VBD,"  피폐하지 않은, 신선한.  "
5226,unjapanned,VBD,Not verb
5227,unjilted,VBD,Not verb
5228,unjointured,VBD,Not verb
5229,unjudged,VBD,Not verb
5230,unjumbled,VBD,Not verb
5231,unjustified,VBD,"  정당하지 않은 (↔justified), (=unwarranted)  "
5232,unjustled,VBD,Not verb
5233,unkamed,VBD,Not verb
5234,unkenneled,VBD,Not verb
5235,unkindhearted,VBD,Not verb
5236,unkinged,VBD,Not verb
5237,unkneaded,VBD,Not verb
5238,unlaced,VBD,(구두·옷 등의) 끈을 풀다[끄르다]
5239,unladled,VBD,Not verb
5240,unlamed,VBD,Not verb
5241,unlanded,VBD,Not verb
5242,unlapped,VBD,Not verb
5243,unlashed,VBD,(강력한 반응·감정 등을) 촉발시키다[불러일으키다]
5244,unlathed,VBD,Not verb
5245,unlauded,VBD,Not verb
5246,unlaundered,VBD,Not verb
5247,unlawed,VBD,Not verb
5248,unleaded,VBD,무연의 (↔leaded)
5249,unlearned,VBD,배우지 않고 터득한
5250,unleashed,VBD,(강력한 반응·감정 등을) 촉발시키다[불러일으키다]
5251,unlectured,VBD,Not verb
5252,unleveled,VBD,Not verb
5253,unlighted,VBD,불을 켜지 않은
5254,unliked,VBD,Not verb
5255,unlimed,VBD,Not verb
5256,unlimned,VBD,Not verb
5257,unlinked,VBD,"  [생물] 동일 연쇄군에 속하지 않는 <유전자>, 연결하지 않은, 관련성이 없는  "
5258,unliquored,VBD,Not verb
5259,unlitigated,VBD,Not verb
5260,unloaded,VBD,Not verb
5261,unlodged,VBD,Not verb
5262,unlooped,VBD,Not verb
5263,unlopped,VBD,Not verb
5264,unlorded,VBD,Not verb
5265,unloved,VBD,[격식]  사랑받지 못하는
5266,unlugged,VBD,Not verb
5267,unlured,VBD,Not verb
5268,unluted,VBD,Not verb
5269,unmadded,VBD,Not verb
5270,unmailed,VBD,Not verb
5271,unmalled,VBD,Not verb
5272,unmanacled,VBD,Not verb
5273,unmanaged,VBD,Not verb
5274,unmaned,VBD,Not verb
5275,unmanifested,VBD,Not verb
5276,unmannered,VBD,Not verb
5277,unmantled,VBD,Not verb
5278,unmartyred,VBD,Not verb
5279,unmatched,VBD,"[격식]  (아무도) 필적할 수 없는, 타의 추종을 불허하는  "
5280,unmated,VBD,"  배우자가 없는, (동물 따위가) 짝지워진 적이 없는.  "
5281,unmatured,VBD,"  익지 않은, <포도주가> 숙성되지 않은  "
5282,unmauled,VBD,Not verb
5283,unmeasured,VBD,Not verb
5284,unmedaled,VBD,Not verb
5285,unmellowed,VBD,Not verb
5286,unmemoired,VBD,Not verb
5287,unmentioned,VBD,"  언급되지 않은 , 제외된.  "
5288,unmerged,VBD,Not verb
5289,unmetaled,VBD,Not verb
5290,unmilked,VBD,Not verb
5291,unministered,VBD,Not verb
5292,unmolested,VBD,[격식]  방해[공격]받지 않는
5293,unmoored,VBD,Not verb
5294,unmordanted,VBD,Not verb
5295,unmortised,VBD,Not verb
5296,unmoved,VBD,"  (동정심·연민으로 마음이) 흔들리지 않는, 냉정한  "
5297,unmucilaged,VBD,Not verb
5298,unmuddled,VBD,Not verb
5299,unmuffled,VBD,Not verb
5300,unmunched,VBD,Not verb
5301,unmunitioned,VBD,Not verb
5302,unmuted,VBD,Not verb
5303,unmuzzled,VBD,Not verb
5304,unnagged,VBD,Not verb
5305,unnailed,VBD,Not verb
5306,unnavigated,VBD,Not verb
5307,unnecessitated,VBD,Not verb
5308,unneeded,VBD,불필요한
5309,unnegotiated,VBD,Not verb
5310,unnerved,VBD,불안하게 만들다
