,word,type,v1
2131,lave,VBP,Not verb
2132,lazyship,VBP,Not verb
2133,leave,VBP,  (사람장소에서) 떠나다[출발하다]      2.    
2134,lectorate,VBP,Not verb
2135,leechkin,VBP,Not verb
2136,leer,VBP,  음흉하게 보다[웃다]      2.    [명사]  음흉한 시선[미소]  
2137,leg,VBP,Not verb
2138,legerdemain,VBP,Not verb
2139,legislator,VBP,Not verb
2140,legumin,VBP,Not verb
2141,leiomyoma,VBP,Not verb
2142,leiotrichine,VBP,Not verb
2143,lend,VBP,  빌려주다 (=loan)      2.    
2144,lengthwise,VBP,Not verb
2145,lenitude,VBP,Not verb
2146,lennow,VBP,Not verb
2147,lentitude,VBP,Not verb
2148,leprosy,VBP,Not verb
2149,leptomeningitis,VBP,Not verb
2150,lethalize,VBP,Not verb
2151,leucaniline,VBP,Not verb
2152,leucotoxic,VBP,Not verb
2153,levy,VBP,  (세금 등을) 부과[징수]하다  
2154,lexigraphy,VBP,Not verb
2155,libidinosity,VBP,Not verb
2156,lichen,VBP,Not verb
2157,lichenist,VBP,Not verb
2158,lieve,VBP,Not verb
2159,ligninsulphonate,VBP,Not verb
2160,likewise,VBP,Not verb
2161,limbic,VBP,[해부]  대뇌 변연계(邊緣系)의  
2162,limequat,VBP,Not verb
2163,limitative,VBP,  한정적인  
2164,linearize,VBP,Not verb
2165,lingualize,VBP,Not verb
2166,linguistry,VBP,Not verb
2167,linksmith,VBP,Not verb
2168,liquate,VBP,Not verb
2169,liquidize,VBP,[특히 英]  (과일·야채 등을 으깨어) 즙으로 만들다  
2170,lirelline,VBP,Not verb
2171,lithograph,VBP,Not verb
2172,lithographize,VBP,Not verb
2173,lithophyl,VBP,Not verb
2174,lithotomize,VBP,Not verb
2175,lithotypy,VBP,Not verb
2176,loach,VBP,Not verb
2177,loave,VBP,Not verb
2178,lobulose,VBP,Not verb
2179,locomote,VBP,Not verb
2180,logography,VBP,Not verb
2181,logopedia,VBP,Not verb
2182,lollipop,VBP,Not verb
2183,longipennate,VBP,Not verb
2184,longitude,VBP,Not verb
2185,longwise,VBP,Not verb
2186,lophiostomate,VBP,Not verb
2187,lorum,VBP,Not verb
2188,loud,VBP,Not verb
2189,lousewort,VBP,Not verb
2190,louty,VBP,Not verb
2191,lowbell,VBP,Not verb
2192,loxodromism,VBP,Not verb
2193,lozengewise,VBP,Not verb
2194,luciferoid,VBP,Not verb
2195,lumber,VBP,[특히 美]  (육중한 덩치로) 느릿느릿 움직이다      4.    
2196,luminaire,VBP,Not verb
2197,luxuriant,VBP,Not verb
2198,lycanthropize,VBP,Not verb
2199,lymphangiitis,VBP,Not verb
2200,macaronicism,VBP,Not verb
2201,mackintosh,VBP,Not verb
2202,macrochemistry,VBP,Not verb
2203,macrocosm,VBP,Not verb
2204,macrocrystalline,VBP,[광물]  미정질(微晶質)의  
2205,macropia,VBP,Not verb
2206,macropodine,VBP,Not verb
2207,macroseism,VBP,Not verb
2208,macruroid,VBP,Not verb
2209,maculicole,VBP,Not verb
2210,magirist,VBP,Not verb
2211,magistrand,VBP,Not verb
2212,magnesia,VBP,Not verb
2213,magnetometry,VBP,Not verb
2214,magnetophone,VBP,Not verb
2215,magnicaudate,VBP,Not verb
2216,maholtine,VBP,Not verb
2217,maigre,VBP,"[가톨릭]  소찬의, 고기 없는  "
2218,mainsail,VBP,Not verb
2219,make,VBP,  (재료를 섞거나 모아서) 만들다[제작/제조하다]      2.    
2220,malapaho,VBP,Not verb
2221,malicho,VBP,Not verb
2222,malignify,VBP,Not verb
2223,malodorant,VBP,Not verb
2224,mandrake,VBP,Not verb
2225,mannersome,VBP,Not verb
2226,manor,VBP,Not verb
2227,manteltree,VBP,Not verb
2228,mantevil,VBP,Not verb
2229,manus,VBP,Not verb
2230,manweed,VBP,Not verb
2231,manyberry,VBP,Not verb
2232,manyroot,VBP,Not verb
2233,manywise,VBP,Not verb
2234,marc,VBP,Not verb
2235,margarita,VBP,Not verb
2236,marginalize,VBP,  하찮은 존재 같은 기분이 들게 하다[존재로 만들다]  
2237,mariengroschen,VBP,Not verb
2238,marinist,VBP,Not verb
2239,marketstead,VBP,Not verb
2240,marmit,VBP,Not verb
2241,marshman,VBP,Not verb
2242,massageuse,VBP,Not verb
2243,mastermind,VBP,  (복잡한 일을 계획하고) 지휘[조종]하다  
2244,mathematize,VBP,Not verb
2245,matipo,VBP,Not verb
2246,matronize,VBP,Not verb
2247,maxillary,VBP,  a maxillary fracture      턱(뼈) 골절  
2248,maximate,VBP,Not verb
2249,measlesproof,VBP,Not verb
2250,meaty,VBP,Not verb
2251,mechanism,VBP,Not verb
2252,mechanotherapist,VBP,Not verb
2253,medimnus,VBP,Not verb
2254,medusan,VBP,  해파리의.  
2255,meek,VBP,Not verb
2256,meeter,VBP,Not verb
2257,megadyne,VBP,Not verb
2258,megalocephalic,VBP,  MEGACEPHALIC.  
2259,megalopsia,VBP,Not verb
2260,megascope,VBP,Not verb
2261,megaseism,VBP,Not verb
2262,meharist,VBP,Not verb
2263,melatope,VBP,Not verb
2264,melene,VBP,Not verb
2265,meliceris,VBP,Not verb
2266,melitose,VBP,Not verb
2267,melituric,VBP,Not verb
2268,mellophone,VBP,Not verb
2269,melodramatist,VBP,Not verb
2270,melotrope,VBP,Not verb
2271,membranate,VBP,Not verb
2272,membranelle,VBP,Not verb
2273,meningic,VBP,Not verb
2274,menthenol,VBP,Not verb
2275,mercapto,VBP,Not verb
2276,merocele,VBP,Not verb
2277,merry,VBP,Not verb
2278,mesatipelvic,VBP,Not verb
2279,mesem,VBP,Not verb
2280,mesendoderm,VBP,Not verb
2281,mesenteriform,VBP,Not verb
2282,mesiad,VBP,Not verb
2283,mesmerism,VBP,Not verb
2284,mesoappendix,VBP,Not verb
2285,mesocarp,VBP,Not verb
2286,mesotrochal,VBP,Not verb
2287,mesoxalate,VBP,Not verb
2288,metadiscoidal,VBP,Not verb
2289,metaformaldehyde,VBP,Not verb
2290,metaler,VBP,Not verb
2291,metallurgist,VBP,Not verb
2292,metaphysicize,VBP,Not verb
2293,metapophyseal,VBP,Not verb
2294,metapsychist,VBP,Not verb
2295,metathesis,VBP,Not verb
2296,metempiricism,VBP,Not verb
2297,meteorism,VBP,Not verb
2298,meteorize,VBP,Not verb
2299,methenamine,VBP,Not verb
2300,methiodide,VBP,Not verb
2301,methylpropane,VBP,Not verb
2302,metoxazine,VBP,Not verb
2303,metria,VBP,Not verb
2304,miaskite,VBP,Not verb
2305,miasmatize,VBP,Not verb
2306,mica,VBP,Not verb
2307,miconcave,VBP,Not verb
2308,microchemistry,VBP,Not verb
2309,microcosmus,VBP,Not verb
2310,micromelia,VBP,Not verb
2311,micromesentery,VBP,Not verb
2312,micrometry,VBP,Not verb
2313,micronuclear,VBP,"[동물]  소핵(小核)의, 부핵(副核)의.  "
2314,microphonograph,VBP,Not verb
2315,microphysiography,VBP,Not verb
2316,microspectroscope,VBP,Not verb
2317,microtome,VBP,Not verb
2318,microwave,VBP,  전자레인지에 요리하다[데우다]  
2319,midspace,VBP,Not verb
2320,milha,VBP,Not verb
2321,millioctave,VBP,Not verb
2322,millionth,VBP,Not verb
2323,milvine,VBP,Not verb
2324,mimetism,VBP,Not verb
2325,minhah,VBP,Not verb
2326,minim,VBP,Not verb
2327,mink,VBP,Not verb
2328,minuend,VBP,Not verb
2329,minutiae,VBP,Not verb
2330,mirach,VBP,Not verb
2331,misanthropism,VBP,Not verb
2332,misattend,VBP,Not verb
2333,misbehave,VBP,"  못된 짓을 하다, 비행을 저지르다 (↔behave)  "
2334,misbelieve,VBP,Not verb
2335,misbrand,VBP,Not verb
2336,misengrave,VBP,Not verb
2337,misexpend,VBP,Not verb
2338,misgrave,VBP,Not verb
2339,misohellene,VBP,Not verb
2340,misqualify,VBP,Not verb
2341,miss,VBP,  (치거나 잡거나 닿지 못하고) 놓치다[빗나가다]      2.    
2342,missay,VBP,"  …의 악담을 하다, 비난하다, 욕하다.      2.    "
2343,misseem,VBP,Not verb
2344,misstay,VBP,Not verb
2345,mist,VBP,  (유리 등에 김이 서려) 부옇게 되다[만들다]      4.    
2346,mitochondria,VBP,Not verb
2347,mitrer,VBP,Not verb
2348,mnemotechnist,VBP,Not verb
2349,moderate,VBP,Not verb
2350,modicum,VBP,Not verb
2351,moiley,VBP,Not verb
2352,mojarra,VBP,Not verb
2353,mollipilose,VBP,Not verb
2354,mollitude,VBP,Not verb
2355,molybdenic,VBP,Not verb
2356,monadiform,VBP,Not verb
2357,monarchism,VBP,Not verb
2358,monition,VBP,Not verb
2359,monocentroid,VBP,Not verb
2360,monochromist,VBP,Not verb
2361,monodize,VBP,Not verb
2362,monolatrist,VBP,Not verb
2363,monoline,VBP,Not verb
2364,monopolylogist,VBP,Not verb
2365,monopteros,VBP,Not verb
2366,monopylean,VBP,Not verb
2367,monose,VBP,Not verb
2368,monostelic,VBP,Not verb
2369,monostich,VBP,[시학]  1행으로 된  
2370,monosymmetry,VBP,Not verb
2371,monotonize,VBP,Not verb
2372,moolum,VBP,Not verb
2373,moonblink,VBP,Not verb
2374,moonwort,VBP,Not verb
2375,morbidize,VBP,Not verb
2376,morbify,VBP,Not verb
2377,morfrey,VBP,Not verb
2378,moroxite,VBP,Not verb
2379,morphinate,VBP,Not verb
2380,morphophyly,VBP,Not verb
2381,morphotropy,VBP,Not verb
2382,mortalize,VBP,Not verb
2383,mosaicism,VBP,Not verb
2384,motacilline,VBP,Not verb
2385,mouls,VBP,Not verb
2386,mucinoid,VBP,"[생화학]  점액소(粘液素)의, 무친의.  "
2387,muckrake,VBP,Not verb
2388,mucocellulose,VBP,Not verb
2389,muffineer,VBP,Not verb
2390,mulley,VBP,Not verb
2391,multiseriate,VBP,"[식물]  다열(多列)의, 다층(多層)의.  "
2392,multitude,VBP,Not verb
2393,mumpsimus,VBP,Not verb
2394,munj,VBP,Not verb
2395,murk,VBP,Not verb
2396,muscularize,VBP,Not verb
2397,musculin,VBP,Not verb
2398,mushroomic,VBP,Not verb
2399,musterer,VBP,Not verb
2400,mustify,VBP,Not verb
2401,mutationism,VBP,Not verb
2402,mycelia,VBP,Not verb
2403,mycodermatoid,VBP,Not verb
2404,myodynamiometer,VBP,Not verb
2405,myopia,VBP,Not verb
2406,myopy,VBP,Not verb
2407,myosarcoma,VBP,Not verb
2408,myrioscope,VBP,Not verb
2409,mysell,VBP,Not verb
2410,mysticize,VBP,Not verb
2411,myxedematoid,VBP,Not verb
2412,myzostomidan,VBP,Not verb
2413,nael,VBP,Not verb
2414,nake,VBP,Not verb
2415,natant,VBP,"  [생태] <물풀의 잎이> 물에 뜨는, 헤엄치는  "
2416,nautiform,VBP,Not verb
2417,necropolis,VBP,Not verb
2418,neebour,VBP,Not verb
2419,needham,VBP,Not verb
2420,neem,VBP,Not verb
2421,neepour,VBP,Not verb
2422,nemophilist,VBP,Not verb
2423,nephelometry,VBP,Not verb
2424,neurosis,VBP,Not verb
2425,neuroticism,VBP,Not verb
2426,neve,VBP,Not verb
2427,neverland,VBP,Not verb
2428,newsstand,VBP,Not verb
2429,newtake,VBP,Not verb
2430,nieve,VBP,Not verb
2431,nigritude,VBP,Not verb
2432,nitryl,VBP,Not verb
2433,njave,VBP,Not verb
2434,nocake,VBP,Not verb
2435,nolo,VBP,  알코올이 (거의) 없는  
2436,nomogenist,VBP,Not verb
2437,nonaculeate,VBP,Not verb
2438,nonanswer,VBP,Not verb
2439,nonespionage,VBP,Not verb
2440,nonquota,VBP,Not verb
2441,noseburn,VBP,Not verb
2442,nosewheel,VBP,Not verb
2443,notarize,VBP,[법률]  (서류를) 공증하다  
2444,noumenalize,VBP,Not verb
2445,nowhit,VBP,Not verb
2446,nucleofugal,VBP,Not verb
2447,nude,VBP,Not verb
2448,nuptialize,VBP,Not verb
2449,nuque,VBP,Not verb
2450,nutcake,VBP,Not verb
2451,nutcrackery,VBP,Not verb
2452,nutritionist,VBP,Not verb
2453,oasis,VBP,Not verb
2454,oatcake,VBP,Not verb
2455,obdeltoid,VBP,Not verb
2456,obdurate,VBP,[격식 보통 못마땅함]  고집 센 (=stubborn)  
2457,obeism,VBP,Not verb
2458,obeliskoid,VBP,  오벨리스크 모양의.  
2459,obex,VBP,Not verb
2460,obituarist,VBP,Not verb
2461,objectivize,VBP,Not verb
2462,objurgator,VBP,Not verb
2463,oblivionate,VBP,Not verb
2464,oblivionize,VBP,Not verb
2465,oblongitude,VBP,Not verb
2466,obsecrate,VBP,Not verb
2467,obsession,VBP,Not verb
2468,obstetricy,VBP,Not verb
2469,obtrusionist,VBP,Not verb
2470,obturate,VBP,Not verb
2471,occlude,VBP,[전문 용어]  (…을) 가리다[막다]  
2472,oceanwise,VBP,Not verb
2473,ocellicyst,VBP,Not verb
2474,ochreate,VBP,Not verb
2475,ochroid,VBP,  황토색의(ocherous)  
2476,ocrea,VBP,Not verb
2477,octadecahydrate,VBP,Not verb
2478,octave,VBP,Not verb
2479,octodactyle,VBP,Not verb
2480,octodentate,VBP,Not verb
2481,odontocete,VBP,Not verb
2482,odontognathic,VBP,Not verb
2483,odontolcate,VBP,Not verb
2484,odontophorine,VBP,Not verb
2485,odontoscope,VBP,Not verb
2486,oecus,VBP,Not verb
2487,oestroid,VBP,Not verb
2488,offend,VBP,  기분 상하게[불쾌하게] 하다      2.    
2489,offprint,VBP,Not verb
2490,oftest,VBP,Not verb
2491,ogaire,VBP,Not verb
2492,ogam,VBP,Not verb
2493,ogle,VBP,  (…에게) 추파를 던지다  
2494,oilberry,VBP,Not verb
2495,oitava,VBP,Not verb
2496,okenite,VBP,Not verb
2497,oleate,VBP,Not verb
2498,olena,VBP,Not verb
2499,oleoptene,VBP,Not verb
2500,oleoresin,VBP,Not verb
2501,oleostearate,VBP,Not verb
2502,olid,VBP,  심한 악취가 나는  
2503,oligarchism,VBP,Not verb
2504,oligist,VBP,Not verb
2505,oligochaete,VBP,Not verb
2506,oligolactia,VBP,Not verb
2507,oligophrenia,VBP,Not verb
2508,ombrophobe,VBP,Not verb
2509,omit,VBP,"  빠뜨리다, 누락[제외]시키다; 생략하다 (=leave out)      2.    "
2510,omnify,VBP,Not verb
2511,omnimode,VBP,Not verb
2512,omniscope,VBP,Not verb
2513,oneirocriticism,VBP,Not verb
2514,onomatologist,VBP,Not verb
2515,onomatopoeia,VBP,Not verb
2516,onomatopoesis,VBP,Not verb
2517,onomatopy,VBP,Not verb
2518,onset,VBP,Not verb
2519,ontologism,VBP,Not verb
2520,onymize,VBP,Not verb
2521,oogamete,VBP,Not verb
2522,oont,VBP,Not verb
2523,ooscopy,VBP,Not verb
2524,oosporic,VBP,Not verb
2525,opelet,VBP,Not verb
2526,operose,VBP,"  [문어] 근면한, 공들인; 힘드는; 부지런한  "
2527,ophiomorphic,VBP,Not verb
2528,ophthalmic,VBP,"[의학]  눈의, 안과의  "
2529,ophthalmomalacia,VBP,Not verb
2530,ophthalmoscope,VBP,Not verb
2531,ophthalmotomy,VBP,Not verb
2532,opiniastre,VBP,Not verb
2533,opiniative,VBP,Not verb
2534,opisthocomine,VBP,Not verb
2535,opisthogyrate,VBP,Not verb
2536,opisthotonus,VBP,Not verb
2537,oppose,VBP,  (계획·정책 등에) 반대하다 (→propose)      2.    
2538,oppositeness,VBP,Not verb
2539,opprobriate,VBP,Not verb
2540,optigraph,VBP,Not verb
2541,optime,VBP,Not verb
2542,optionalize,VBP,Not verb
2543,optionor,VBP,Not verb
2544,optomeninx,VBP,Not verb
2545,optotype,VBP,Not verb
2546,oraculate,VBP,Not verb
2547,oratorio,VBP,Not verb
2548,orguinette,VBP,Not verb
2549,originative,VBP,"  독창적인, 창의력[발명의 재간]이 있는; 기발한  "
2550,oriole,VBP,Not verb
2551,orlet,VBP,Not verb
2552,orlewise,VBP,Not verb
2553,ornamentalize,VBP,  …을 장식하다. ~i·zá·tion  
2554,ornate,VBP,  (특히 아주 작거나 복잡한 디자인으로) 화려하게 장식된  
2555,orography,VBP,Not verb
2556,orphan,VBP,  (아이를) 고아로 만들다  
2557,orthoborate,VBP,Not verb
2558,orthodiaene,VBP,Not verb
2559,orthodiazine,VBP,Not verb
2560,orthodontist,VBP,Not verb
2561,orthodoxism,VBP,Not verb
2562,orthodromy,VBP,Not verb
2563,orthopedist,VBP,Not verb
2564,orthophosphate,VBP,Not verb
2565,orthopteron,VBP,Not verb
2566,orthosymmetry,VBP,Not verb
2567,ortiga,VBP,Not verb
2568,oryzenin,VBP,Not verb
2569,oscitant,VBP,Not verb
2570,osculate,VBP,Not verb
2571,osmina,VBP,Not verb
2572,osmogene,VBP,Not verb
2573,osoberry,VBP,Not verb
2574,ossiculum,VBP,Not verb
2575,osteocephaloma,VBP,Not verb
2576,osteofibroma,VBP,Not verb
2577,osteopathist,VBP,Not verb
2578,osteostixis,VBP,Not verb
2579,ostreophagist,VBP,Not verb
2580,otariine,VBP,Not verb
2581,otiatry,VBP,Not verb
2582,otiose,VBP,[격식]  쓸데없는 (=unnecessary)  
2583,otomycosis,VBP,Not verb
2584,ouabain,VBP,Not verb
2585,ouphe,VBP,Not verb
2586,oust,VBP,  (일자리·권좌에서) 몰아내다[쫓아내다/축출하다]  
2587,outarde,VBP,Not verb
2588,outbake,VBP,Not verb
2589,outbargain,VBP,Not verb
2590,outbidder,VBP,Not verb
2591,outbrag,VBP,Not verb
2592,outburn,VBP,  타서 없어지다.      2.    
2593,outcrawl,VBP,Not verb
2594,outdoorsman,VBP,Not verb
2595,outdrink,VBP,Not verb
2596,outdwell,VBP,Not verb
2597,outhaul,VBP,Not verb
2598,outknave,VBP,Not verb
2599,outlearn,VBP,Not verb
2600,outlinear,VBP,Not verb
2601,outmarry,VBP,Not verb
2602,outplan,VBP,  (…보다) 낫게 계획을 세우다.  
2603,outpomp,VBP,Not verb
2604,outproduce,VBP,Not verb
2605,outrave,VBP,  격분[격노]하게 만들다  
2606,outsay,VBP,Not verb
2607,outscore,VBP,Not verb
2608,outshake,VBP,Not verb
2609,outsharpen,VBP,Not verb
2610,outslink,VBP,Not verb
2611,outswear,VBP,Not verb
2612,outthieve,VBP,Not verb
2613,outthrust,VBP,Not verb
2614,outvote,VBP,  투표에서 이기다 (=vote sb/sth down)  
2615,outwake,VBP,Not verb
2616,outwash,VBP,Not verb
2617,outwave,VBP,Not verb
2618,outweave,VBP,Not verb
2619,ovariotubal,VBP,Not verb
2620,ovenbird,VBP,Not verb
2621,ovenpeel,VBP,Not verb
2622,overabstain,VBP,Not verb
2623,overaccurate,VBP,Not verb
2624,overboast,VBP,Not verb
2625,overbrave,VBP,Not verb
2626,overbrow,VBP,Not verb
2627,overbrutalize,VBP,Not verb
2628,overburthen,VBP,Not verb
2629,overcapitalize,VBP,Not verb
2630,overchlorinate,VBP,Not verb
2631,overcleave,VBP,Not verb
2632,overclose,VBP,Not verb
2633,overcloud,VBP,Not verb
2634,overcommend,VBP,Not verb
2635,overcompliant,VBP,Not verb
2636,overconquer,VBP,Not verb
2637,overconsiderate,VBP,Not verb
2638,overcount,VBP,Not verb
2639,overcreed,VBP,Not verb
2640,overdelicate,VBP,"  지나치게 신경질적인, 너무 섬세한  "
2641,overdemand,VBP,Not verb
2642,overdo,VBP,"  (…을) 지나치게 하다, 과장하다      2.    "
2643,overdogmatism,VBP,Not verb
2644,overdrape,VBP,Not verb
2645,overedge,VBP,Not verb
2646,overelaborate,VBP,"  지나치게 공들인, 너무 꼼꼼한      2.    [타동사]  [òuvərilǽbəreit] …에 지나치게 손을 대다  "
2647,overelegant,VBP,Not verb
2648,overemotionalize,VBP,Not verb
2649,overextend,VBP,  They should not overextend themselves on the mortgage.      그들이 담보 대출을 너무 지나치게 내면 안 된다.  
2650,overfall,VBP,Not verb
2651,overfear,VBP,  (남의 대화 등을) 우연히 듣다 (→eavesdrop)  
2652,overgenerosity,VBP,Not verb
2653,overglance,VBP,Not verb
2654,overgratification,VBP,Not verb
2655,overgreed,VBP,Not verb
2656,overgrieve,VBP,Not verb
2657,overhasten,VBP,Not verb
2658,overhumanize,VBP,Not verb
2659,overhurl,VBP,Not verb
2660,overimitative,VBP,Not verb
2661,overink,VBP,Not verb
2662,overlave,VBP,Not verb
2663,overleave,VBP,Not verb
2664,overmalapert,VBP,Not verb
2665,overmean,VBP,Not verb
2666,overmourn,VBP,Not verb
2667,overoffend,VBP,Not verb
2668,overplenitude,VBP,Not verb
2669,overprize,VBP,Not verb
2670,overquell,VBP,Not verb
2671,overrake,VBP,[특히 英]  추월하다      2.    
2672,overrestore,VBP,Not verb
2673,oversave,VBP,Not verb
2674,oversee,VBP,  (작업·활동이 제대로 이뤄지는지) 감독하다 (=supervise)  
2675,oversend,VBP,Not verb
2676,oversensitiveness,VBP,Not verb
2677,overset,VBP,Not verb
2678,overshave,VBP,  자기 사생활을 너무 드러내다  
2679,overspend,VBP,"  (돈을) 너무 많이 쓰다[과용하다], (계획보다) 초과 지출하다  "
2680,overswell,VBP,Not verb
2681,oversystematize,VBP,Not verb
2682,overtalk,VBP,Not verb
2683,overteem,VBP,Not verb
2684,overthink,VBP,  너무 많이[오래] 생각하다  
2685,overthwartwise,VBP,Not verb
2686,overtrim,VBP,Not verb
2687,overwake,VBP,Not verb
2688,overwave,VBP,Not verb
2689,overweave,VBP,Not verb
2690,overworry,VBP,Not verb
2691,ovibovine,VBP,Not verb
2692,ovine,VBP,[전문 용어]  양(羊)의  
2693,owd,VBP,Not verb
2694,owe,VBP,  (돈을) 빚지고 있다      2.    
2695,owse,VBP,Not verb
2696,oxalate,VBP,Not verb
2697,oxberry,VBP,Not verb
2698,oxbrake,VBP,Not verb
2699,oxycarbonate,VBP,Not verb
2700,oxycholesterol,VBP,Not verb
2701,oxymuriate,VBP,Not verb
2702,oxynitrate,VBP,Not verb
2703,oxyphenyl,VBP,Not verb
2704,oxyphosphate,VBP,Not verb
2705,oxyrhine,VBP,Not verb
2706,oysterseed,VBP,Not verb
2707,oystershell,VBP,Not verb
2708,ozonoscope,VBP,Not verb
2709,ozophene,VBP,Not verb
2710,pachyblepharon,VBP,Not verb
2711,pachycephalic,VBP,Not verb
2712,pachydermia,VBP,Not verb
2713,pachyhaemic,VBP,Not verb
2714,pacifier,VBP,Not verb
2715,pacify,VBP,  (화가 난 사람을) 진정시키다[달래다] (=placate)      2.    
2716,pagina,VBP,Not verb
2717,paladin,VBP,Not verb
2718,palaeobotanist,VBP,Not verb
2719,palch,VBP,Not verb
2720,paleobotanist,VBP,Not verb
2721,palindromist,VBP,Not verb
2722,palladic,VBP,"[화학]  팔라듐의; (특히, 4가(價)의) 제2 팔라듐의.  "
2723,palladosammine,VBP,Not verb
2724,palliative,VBP,Not verb
2725,pallidiventrate,VBP,Not verb
2726,pallwise,VBP,Not verb
2727,palmist,VBP,Not verb
2728,palosapis,VBP,Not verb
2729,palpifer,VBP,Not verb
2730,palsgrave,VBP,Not verb
2731,palstave,VBP,Not verb
2732,paludrine,VBP,Not verb
2733,pan,VBP,[비격식]  (연극영화 등을) 혹평하다 (=slate)      4.    
2734,pancration,VBP,Not verb
2735,pancreatalgia,VBP,Not verb
2736,pandect,VBP,Not verb
2737,panderize,VBP,Not verb
2738,pandour,VBP,Not verb
2739,panegyricize,VBP,Not verb
2740,panisic,VBP,Not verb
2741,pansophism,VBP,Not verb
2742,pantameter,VBP,Not verb
2743,pantascope,VBP,Not verb
2744,panthelematism,VBP,Not verb
2745,pantile,VBP,Not verb
2746,pantography,VBP,Not verb
2747,pantomimicry,VBP,Not verb
2748,pantophobic,VBP,Not verb
2749,pantopod,VBP,Not verb
2750,papaphobist,VBP,Not verb
2751,papillote,VBP,Not verb
2752,papistlike,VBP,"  가톨릭 교도 같은 , 교황 제도 옹호자 같은.  "
2753,papistry,VBP,Not verb
2754,papyrotamia,VBP,Not verb
2755,parabranchia,VBP,Not verb
2756,parachrome,VBP,Not verb
2757,paradigmatize,VBP,Not verb
2758,paradisal,VBP,  PARADISIACAL.  
2759,paragogize,VBP,Not verb
2760,paragraphism,VBP,Not verb
2761,parallelodrome,VBP,Not verb
2762,parallelwise,VBP,Not verb
2763,parapherna,VBP,Not verb
2764,paraphrenia,VBP,Not verb
2765,pararosaniline,VBP,Not verb
2766,parasaboteur,VBP,Not verb
2767,parasceve,VBP,Not verb
2768,parashah,VBP,Not verb
2769,parate,VBP,Not verb
2770,paratoloid,VBP,Not verb
2771,paravaginitis,VBP,Not verb
2772,parchmentize,VBP,  (종이 따위를) 양피지 모양으로 바꾸다.  
2773,parenchyme,VBP,Not verb
2774,pareunia,VBP,Not verb
2775,parietal,VBP,Not verb
2776,parishionate,VBP,Not verb
2777,parodize,VBP,Not verb
2778,parodyproof,VBP,Not verb
2779,paronychia,VBP,Not verb
2780,paronymize,VBP,Not verb
2781,parotoid,VBP,[동물]  이선(耳腺)의: 두꺼비 따위 무미류(無尾類)의 귀 위쪽에 있는 잠두 모양의 선(腺)의.  
2782,parsonize,VBP,Not verb
2783,parthenogenitive,VBP,Not verb
2784,paryphodrome,VBP,Not verb
2785,passive,VBP,Not verb
2786,passo,VBP,Not verb
2787,pastoralize,VBP,"  전원적(시골풍)으로 하다.      2.    [명사]  …을 목가로 노래 부르다, 전원화(畵)로 그리다; …을 목가풍(전원조(調))으로 읊다(쓰다).  "
2788,pataco,VBP,(=patán)
2789,patesiate,VBP,Not verb
2790,pathematology,VBP,Not verb
2791,pathos,VBP,Not verb
2792,patriarchism,VBP,Not verb
2793,patricide,VBP,Not verb
2794,patriotism,VBP,Not verb
2795,patrist,VBP,Not verb
2796,patrix,VBP,Not verb
2797,patronomatology,VBP,Not verb
2798,pave,VBP,  (널돌·벽돌 등으로) 포장하다  
2799,peachblossom,VBP,Not verb
2800,pearlstone,VBP,Not verb
2801,peasantize,VBP,Not verb
2802,peastake,VBP,Not verb
2803,pebrine,VBP,Not verb
2804,pectinacean,VBP,Not verb
2805,pectinose,VBP,Not verb
2806,pectoralist,VBP,Not verb
2807,peculiarize,VBP,"  특수(특유)화하다, 특성(특색, 특징)을 부여하다, 개성화하다.  "
2808,pedagogism,VBP,Not verb
2809,pedesis,VBP,Not verb
2810,pedestrianize,VBP,  (도로·구역을[에]) 보행자 전용으로 만들다[차량 통행을 금지하다]  
2811,pediatrist,VBP,Not verb
2812,pedicurist,VBP,Not verb
2813,pedigree,VBP,[英]  혈통 있는[좋은]  
2814,pedology,VBP,Not verb
2815,pee,VBP,[비격식]  오줌을 누다 (=urinate)      2.    [명사][비격식]  오줌 누기      3.    [명사]  오줌  
2816,peeve,VBP,Not verb
2817,peisage,VBP,Not verb
2818,pejorate,VBP,Not verb
2819,pellagrose,VBP,Not verb
2820,pelterer,VBP,Not verb
2821,peltigerine,VBP,Not verb
2822,pelvic,VBP,  the pelvic bones      골반뼈  
2823,pend,VBP,Not verb
2824,penholder,VBP,Not verb
2825,penna,VBP,Not verb
2826,pennatulacean,VBP,Not verb
2827,pentagonohedron,VBP,Not verb
2828,pentameroid,VBP,Not verb
2829,pentecostys,VBP,Not verb
2830,penthiophen,VBP,Not verb
2831,peopledom,VBP,Not verb
2832,peptogenic,VBP,Not verb
2833,perbend,VBP,Not verb
2834,perchromate,VBP,Not verb
2835,pereirine,VBP,Not verb
2836,perfectivize,VBP,Not verb
2837,perfervour,VBP,Not verb
2838,pericarp,VBP,Not verb
2839,perichoroidal,VBP,Not verb
2840,pericycloid,VBP,Not verb
2841,perioecic,VBP,Not verb
2842,peripateticate,VBP,Not verb
2843,periphraxy,VBP,Not verb
2844,periscii,VBP,Not verb
2845,peristaphyline,VBP,Not verb
2846,perithece,VBP,Not verb
2847,peritomize,VBP,Not verb
2848,perjink,VBP,Not verb
2849,perjinkly,VBP,Not verb
2850,pernavigate,VBP,Not verb
2851,perradiate,VBP,Not verb
