Column1,word,type,v1,v2,v3,유의어,v4,v5,반의어,v6,동의어
980,underspecified,VBD,(공사 재료가)정해진 질(양)보다 못한,(공사 재료가)정해진 질(양)보다 못한,(공사 재료가)정해진 질(양)보다 못한,,(공사 재료가)정해진 질(양)보다 못한,보다 못한,,보다 못한,NaN
981,underwitted,VBD,아래에 쓴[서명한],아래에 쓴[서명한],아래에 쓴[서명한],,아래에 쓴[서명한],아래에 쓴,,아래에 쓴,NaN
982,undesignated,VBD,"  지정[지명, 임명]되지 않은  ","지정[지명, 임명]되지 않은  ","지정[지명, 임명]되지 않은  ",,"지정[지명, 임명]되지 않은  ",지정되지 않은,named,지정되지 않은,undisclosed
983,undiminished,VBD,줄어들지[약화되지] 않은,줄어들지[약화되지] 않은,줄어들지[약화되지] 않은,,줄어들지[약화되지] 않은,줄어들지 않은,defective,줄어들지 않은,exhaustive
984,undiscerned,VBD,식별[인식]되지 않은,식별[인식]되지 않은,식별[인식]되지 않은,,식별[인식]되지 않은,식별되지 않은,,식별되지 않은,NaN
985,undiscovered,VBD,발견되지 않은,발견되지 않은,발견되지 않은,,발견되지 않은,발견되지 않은,known,발견되지 않은,obscure
986,undisguised,VBD,숨김없는,숨김없는,숨김없는,,숨김없는,숨김없는,,숨김없는,blatant
987,undissected,VBD,해부[정밀 조사]되지 않은.,해부[정밀 조사]되지 않은.,해부[정밀 조사]되지 않은.,,해부[정밀 조사]되지 않은.,해부되지 않은.,,해부되지 않은.,NaN
988,undistinguished,VBD,특별하지[뛰어나지] 않은 (↔distinguished),특별하지[뛰어나지] 않은 (↔distinguished),특별하지[뛰어나지] 않은 (↔distinguished),,특별하지[뛰어나지] 않은 (↔distinguished),특별하지 않은 ,exceptional,특별하지 않은 ,mediocre
989,undistracted,VBD,"  엇갈려지지 않은, 현혹되지 않은, 흩뜨려지지 않은.  ","엇갈려지지 않은, 현혹되지 않은, 흩뜨려지지 않은.  ","엇갈려지지 않은, 현혹되지 않은, 흩뜨려지지 않은.  ",,"엇갈려지지 않은, 현혹되지 않은, 흩뜨려지지 않은.  ","엇갈려지지 않은, 현혹되지 않은, 흩뜨려지지 않은.",disturbed,"엇갈려지지 않은, 현혹되지 않은, 흩뜨려지지 않은.",serene
990,undocked,VBD,[컴퓨터]  (컴퓨터를) 도킹 스테이션에서 분리하다,  (컴퓨터를) 도킹 스테이션에서 분리하다,  (컴퓨터를) 도킹 스테이션에서 분리하다,,  (컴퓨터를) 도킹 스테이션에서 분리하다, 도킹 스테이션에서 분리하다,defective, 도킹 스테이션에서 분리하다,exhaustive
991,undoubted,VBD,"  의심할 여지가 없는, 확실한 (=indubitable)  ","의심할 여지가 없는, 확실한 (=indubitable)  ","의심할 여지가 없는, 확실한 (=indubitable)  ",,"의심할 여지가 없는, 확실한 (=indubitable)  ","의심할 여지가 없는, 확실한 ",doubtful,"의심할 여지가 없는, 확실한 ",assured
992,undraped,VBD,"  옷을 걸치지 않은, 나체의  ","옷을 걸치지 않은, 나체의  ","옷을 걸치지 않은, 나체의  ",,"옷을 걸치지 않은, 나체의  ","옷을 걸치지 않은, 나체의",covered,"옷을 걸치지 않은, 나체의",defenseless
993,undulated,VBD,(=UNDULATE),(=UNDULATE),(=UNDULATE),,(=UNDULATE),,,,wobble
994,unended,VBD,"  끝나지 않은, 미완(未完)의  ","끝나지 않은, 미완(未完)의  ","끝나지 않은, 미완(未完)의  ",,"끝나지 않은, 미완(未完)의  ","끝나지 않은, 미완의",impermanent,"끝나지 않은, 미완의",continuing
995,unenfranchised,VBD,"  정치적 자유가[선거권, 참정권이] 주어지지 않은.  ","정치적 자유가[선거권, 참정권이] 주어지지 않은.  ","정치적 자유가[선거권, 참정권이] 주어지지 않은.  ",,"정치적 자유가[선거권, 참정권이] 주어지지 않은.  ",정치적 자유가 주어지지 않은.,,정치적 자유가 주어지지 않은.,NaN
996,unenriched,VBD,"  부유해지지 않은, (식품이) 영양가를 높이지 않은.  ","부유해지지 않은, (식품이) 영양가를 높이지 않은.  ","부유해지지 않은, (식품이) 영양가를 높이지 않은.  ",,"부유해지지 않은, (식품이) 영양가를 높이지 않은.  ","부유해지지 않은,  영양가를 높이지 않은.",,"부유해지지 않은,  영양가를 높이지 않은.",NaN
997,unentitled,VBD,"  이름[칭호, 제명(題名)]이 주어지지 않은; 권리[자격]가 부여되지 않은.  ","이름[칭호, 제명(題名)]이 주어지지 않은; 권리[자격]가 부여되지 않은.  ","이름[칭호, 제명(題名)]이 주어지지 않은; 권리[자격]가 부여되지 않은.  ",,"이름[칭호, 제명(題名)]이 주어지지 않은; 권리[자격]가 부여되지 않은.  ",이름가 부여되지 않은.,,이름가 부여되지 않은.,NaN
998,unequipped,VBD,"  준비가 안 된, 설비[장비]가 되어 있지 않은  ","준비가 안 된, 설비[장비]가 되어 있지 않은  ","준비가 안 된, 설비[장비]가 되어 있지 않은  ",,"준비가 안 된, 설비[장비]가 되어 있지 않은  ","준비가 안 된, 설비가 되어 있지 않은",adequate,"준비가 안 된, 설비가 되어 있지 않은",inadequate
999,unescorted,VBD,"  호위받지 않은, 동반자 없는  ","호위받지 않은, 동반자 없는  ","호위받지 않은, 동반자 없는  ",,"호위받지 않은, 동반자 없는  ","호위받지 않은, 동반자 없는",,"호위받지 않은, 동반자 없는",unattended
1000,unexcused,VBD,"  면제되지 않은, 변명이 안 되는.  ","면제되지 않은, 변명이 안 되는.  ","면제되지 않은, 변명이 안 되는.  ",,"면제되지 않은, 변명이 안 되는.  ","면제되지 않은, 변명이 안 되는.",,"면제되지 않은, 변명이 안 되는.",NaN
1001,unexhausted,VBD,"  아직 없어지지[다하지] 않은, 지쳐버리지 않은  ","아직 없어지지[다하지] 않은, 지쳐버리지 않은  ","아직 없어지지[다하지] 않은, 지쳐버리지 않은  ",,"아직 없어지지[다하지] 않은, 지쳐버리지 않은  ","아직 없어지지 않은, 지쳐버리지 않은",,"아직 없어지지 않은, 지쳐버리지 않은",NaN
1002,unexperienced,VBD,미경험의,미경험의,미경험의,,미경험의,미경험의,devious,미경험의,direct
1003,unexpressed,VBD,표현되지[드러내지] 않은,표현되지[드러내지] 않은,표현되지[드러내지] 않은,,표현되지[드러내지] 않은,표현되지 않은,,표현되지 않은,implied
1004,unextended,VBD,"  연장되지 않은 , (물질이) 신장성(伸張性)이 없는 , 퍼짐이 없는.  ","연장되지 않은 , (물질이) 신장성(伸張性)이 없는 , 퍼짐이 없는.  ","연장되지 않은 , (물질이) 신장성(伸張性)이 없는 , 퍼짐이 없는.  ",,"연장되지 않은 , (물질이) 신장성(伸張性)이 없는 , 퍼짐이 없는.  ","연장되지 않은 , 이 없는 , 퍼짐이 없는.",,"연장되지 않은 , 이 없는 , 퍼짐이 없는.",NaN
1005,unextinguished,VBD,"  꺼지지 않은, 소멸되지 않은  ","꺼지지 않은, 소멸되지 않은  ","꺼지지 않은, 소멸되지 않은  ",,"꺼지지 않은, 소멸되지 않은  ","꺼지지 않은, 소멸되지 않은",,"꺼지지 않은, 소멸되지 않은",NaN
1006,unfashioned,VBD,"  가공되지 않은, [고어] 세련되지 않은  ","가공되지 않은, [고어] 세련되지 않은  ","가공되지 않은, [고어] 세련되지 않은  ",,"가공되지 않은, [고어] 세련되지 않은  ","가공되지 않은,  세련되지 않은",done,"가공되지 않은,  세련되지 않은",coarse
1007,unfavored,VBD,"  운수가 나쁜, 거꾸로의, 은혜를 받지 못한.  ","운수가 나쁜, 거꾸로의, 은혜를 받지 못한.  ","운수가 나쁜, 거꾸로의, 은혜를 받지 못한.  ",,"운수가 나쁜, 거꾸로의, 은혜를 받지 못한.  ","운수가 나쁜, 거꾸로의, 은혜를 받지 못한.",,"운수가 나쁜, 거꾸로의, 은혜를 받지 못한.",NaN
1008,unfeigned,VBD,"[격식]  꾸밈 없는, 진정한 (=genuine)  ","  꾸밈 없는, 진정한 (=genuine)  ","  꾸밈 없는, 진정한 (=genuine)  ",,"  꾸밈 없는, 진정한 (=genuine)  ","꾸밈 없는, 진정한 ",pretended,"꾸밈 없는, 진정한 ",heartfelt
1009,unfenced,VBD,울타리가 없는,울타리가 없는,울타리가 없는,,울타리가 없는,울타리가 없는,,울타리가 없는,NaN
1010,unfermented,VBD,발효되지 않은,발효되지 않은,발효되지 않은,,발효되지 않은,발효되지 않은,,발효되지 않은,NaN
1011,unfettered,VBD,"[격식]  제한받지 않는, 규제가 없는  ","  제한받지 않는, 규제가 없는  ","  제한받지 않는, 규제가 없는  ",,"  제한받지 않는, 규제가 없는  ","제한받지 않는, 규제가 없는",restricted,"제한받지 않는, 규제가 없는",loose
1012,unfounded,VBD,"  근거 없는, 사실 무근의  ","근거 없는, 사실 무근의  ","근거 없는, 사실 무근의  ",,"근거 없는, 사실 무근의  ","근거 없는, 사실 무근의",correct,"근거 없는, 사실 무근의",deceptive
1013,unfriended,VBD,"  벗 없는, 도와주는 이 없는, 의지할 곳 없는  ","벗 없는, 도와주는 이 없는, 의지할 곳 없는  ","벗 없는, 도와주는 이 없는, 의지할 곳 없는  ",,"벗 없는, 도와주는 이 없는, 의지할 곳 없는  ","벗 없는, 도와주는 이 없는, 의지할 곳 없는",,"벗 없는, 도와주는 이 없는, 의지할 곳 없는",NaN
1014,unfunded,VBD,"  [금융] 일시 차입의, <공채가> 단기의; 자금[재원]이 없는  ","[금융] 일시 차입의, <공채가> 단기의; 자금[재원]이 없는  ","[금융] 일시 차입의, <공채가> 단기의; 자금[재원]이 없는  ",,"[금융] 일시 차입의, <공채가> 단기의; 자금[재원]이 없는  ",이 없는,,이 없는,NaN
1015,ungloved,VBD,장갑을 끼지 않은,장갑을 끼지 않은,장갑을 끼지 않은,,장갑을 끼지 않은,장갑을 끼지 않은,,장갑을 끼지 않은,NaN
1016,ungoverned,VBD,"  지배[제어]되지 않은, 제멋대로의, 멋대로 날뛰는  ","지배[제어]되지 않은, 제멋대로의, 멋대로 날뛰는  ","지배[제어]되지 않은, 제멋대로의, 멋대로 날뛰는  ",,"지배[제어]되지 않은, 제멋대로의, 멋대로 날뛰는  ","지배되지 않은, 제멋대로의, 멋대로 날뛰는",,"지배되지 않은, 제멋대로의, 멋대로 날뛰는",depraved
1017,ungraced,VBD,우아함이[품위가] 없는.,우아함이[품위가] 없는.,우아함이[품위가] 없는.,,우아함이[품위가] 없는.,우아함이 없는.,,우아함이 없는.,NaN
1018,ungrafted,VBD,[원예]  접목하지 않은.,  접목하지 않은,  접목하지 않은,,  접목하지 않은,접목하지 않은,,접목하지 않은,NaN
1019,unguiculated,VBD,UNGUICULATE.,UNGUICULATE.,UNGUICULATE.,,UNGUICULATE.,UNGUICULATE.,,UNGUICULATE.,NaN
1020,unhabited,VBD,"  (사람·동물이) 사는, (사람이) 거주하는; (동물이) 서식하는 (↔uninhabited)  ","(사람·동물이) 사는, (사람이) 거주하는; (동물이) 서식하는 (↔uninhabited)  ","(사람·동물이) 사는, (사람이) 거주하는; (동물이) 서식하는 (↔uninhabited)  ",,"(사람·동물이) 사는, (사람이) 거주하는; (동물이) 서식하는 (↔uninhabited)  ",,,,NaN
1021,unhalsed,VBD,"  숨을 들이마시다[들이쉬다], (가스·연기 등을) 들이마시다[빨아들이다] (=breathe in), (↔exhale)  ",Longer,Longer,,Longer,Longer,,Longer,NaN
1022,unhanged,VBD,교수형에 처하지 않은,교수형에 처하지 않은,교수형에 처하지 않은,,교수형에 처하지 않은,교수형에 처하지 않은,,교수형에 처하지 않은,NaN
1023,unharnessed,VBD,"  장구[마구]를 부착하지 않은 , (폭포·바람 따위가) 동력에 이용되지 않은.  ","장구[마구]를 부착하지 않은 , (폭포·바람 따위가) 동력에 이용되지 않은.  ","장구[마구]를 부착하지 않은 , (폭포·바람 따위가) 동력에 이용되지 않은.  ",,"장구[마구]를 부착하지 않은 , (폭포·바람 따위가) 동력에 이용되지 않은.  ","장구를 부착하지 않은 ,  동력에 이용되지 않은.",,"장구를 부착하지 않은 ,  동력에 이용되지 않은.",NaN
1024,unhealed,VBD,치유되지 않은.,치유되지 않은.,치유되지 않은.,,치유되지 않은.,치유되지 않은.,,치유되지 않은.,NaN
1025,unhelped,VBD,"  도움을 얻지 못한, 도움 없이 하는.  ","도움을 얻지 못한, 도움 없이 하는.  ","도움을 얻지 못한, 도움 없이 하는.  ",,"도움을 얻지 못한, 도움 없이 하는.  ","도움을 얻지 못한, 도움 없이 하는.",,"도움을 얻지 못한, 도움 없이 하는.",NaN
1026,unhooked,VBD,"  (갈고리 등에 걸린 것을) 떼어 내다[벗기다], (옷 등의 갈고리형 잠금장치를) 끄르다[벗기다]  ","(갈고리 등에 걸린 것을) 떼어 내다[벗기다], (옷 등의 갈고리형 잠금장치를) 끄르다[벗기다]  ","(갈고리 등에 걸린 것을) 떼어 내다[벗기다], (옷 등의 갈고리형 잠금장치를) 끄르다[벗기다]  ",,"(갈고리 등에 걸린 것을) 떼어 내다[벗기다], (옷 등의 갈고리형 잠금장치를) 끄르다[벗기다]  ", 끄르다,tight, 끄르다,lax
1027,unhoused,VBD,집에서 내쫓는.,집에서 내쫓는.,집에서 내쫓는.,,집에서 내쫓는.,집에서 내쫓는.,,집에서 내쫓는.,displaced
1028,unhulled,VBD,탈곡하지 않은,탈곡하지 않은,탈곡하지 않은,,탈곡하지 않은,탈곡하지 않은,,탈곡하지 않은,NaN
1029,unicolored,VBD,"[동물]  한 색의, 단색의.  ","  한 색의, 단색의","  한 색의, 단색의",,"  한 색의, 단색의","한 색의, 단색의",,"한 색의, 단색의",NaN
1030,unidentified,VBD,"  정체불명의, 신원[국적] 미상의  ","정체불명의, 신원[국적] 미상의  ","정체불명의, 신원[국적] 미상의  ",,"정체불명의, 신원[국적] 미상의  ","정체불명의, 신원 미상의",known,"정체불명의, 신원 미상의",mysterious
1031,unified,VBD,통일된,통일된,통일된,,통일된,통일된,separate,통일된,cooperative
1032,uniformed,VBD,제복[유니폼]을 입은,제복[유니폼]을 입은,제복[유니폼]을 입은,,제복[유니폼]을 입은,제복을 입은,,제복을 입은,unaware
1033,unilobed,VBD,[격식]  사랑받지 못하는,  사랑받지 못하는,  사랑받지 못하는,,  사랑받지 못하는,사랑받지 못하는,,사랑받지 못하는,NaN
1034,unimagined,VBD,"  상상된 적이 없는, 생각할 수 없는.  ","상상된 적이 없는, 생각할 수 없는.  ","상상된 적이 없는, 생각할 수 없는.  ",,"상상된 적이 없는, 생각할 수 없는.  ","상상된 적이 없는, 생각할 수 없는.",,"상상된 적이 없는, 생각할 수 없는.",surprising
1035,unimpassioned,VBD,"  감정에 동하지 않은[않는], 차분한, 냉철한  ","감정에 동하지 않은[않는], 차분한, 냉철한  ","감정에 동하지 않은[않는], 차분한, 냉철한  ",,"감정에 동하지 않은[않는], 차분한, 냉철한  ","감정에 동하지 않은, 차분한, 냉철한",friendly,"감정에 동하지 않은, 차분한, 냉철한",distant
1036,unimpeded,VBD,"[격식]  가로막는 것이 없는, 방해받지 않는  ","  가로막는 것이 없는, 방해받지 않는  ","  가로막는 것이 없는, 방해받지 않는  ",,"  가로막는 것이 없는, 방해받지 않는  ","가로막는 것이 없는, 방해받지 않는",,"가로막는 것이 없는, 방해받지 않는",unlimited
1037,unimplicated,VBD,"  복잡하지 않은, 단순한 (=straightforward), (↔complicated)  ","복잡하지 않은, 단순한 (=straightforward), (↔complicated)  ","복잡하지 않은, 단순한 (=straightforward), (↔complicated)  ",,"복잡하지 않은, 단순한 (=straightforward), (↔complicated)  ","복잡하지 않은, 단순한 ",prejudiced,"복잡하지 않은, 단순한 ",neutral
1038,unimpregnated,VBD,수태[수정]하지 않은.,수태[수정]하지 않은.,수태[수정]하지 않은.,,수태[수정]하지 않은.,수태하지 않은.,,수태하지 않은.,NaN
1039,uninstalled,VBD,[신조어]  (완곡 표현) 해고당한,  (완곡 표현) 해고당한,  (완곡 표현) 해고당한,,  (완곡 표현) 해고당한, 해고당한,, 해고당한,NaN
1040,unintended,VBD,(효과·결과·의미가) 의도하지 않은,(효과·결과·의미가) 의도하지 않은,(효과·결과·의미가) 의도하지 않은,,(효과·결과·의미가) 의도하지 않은, 의도하지 않은,intentional, 의도하지 않은,inadvertent
1041,unironed,VBD,다림질하지 않은,다림질하지 않은,다림질하지 않은,,다림질하지 않은,다림질하지 않은,,다림질하지 않은,cockled
1042,unisolated,VBD,"  떨어져 있지 않은, 고립되지 않은  ","떨어져 있지 않은, 고립되지 않은  ","떨어져 있지 않은, 고립되지 않은  ",,"떨어져 있지 않은, 고립되지 않은  ","떨어져 있지 않은, 고립되지 않은",,"떨어져 있지 않은, 고립되지 않은",NaN
1043,unjaded,VBD,"  피폐하지 않은, 신선한.  ","피폐하지 않은, 신선한.  ","피폐하지 않은, 신선한.  ",,"피폐하지 않은, 신선한.  ","피폐하지 않은, 신선한.",experienced,"피폐하지 않은, 신선한.",innocent
1044,unjustified,VBD,"  정당하지 않은 (↔justified), (=unwarranted)  ","정당하지 않은 (↔justified), (=unwarranted)  ","정당하지 않은 (↔justified), (=unwarranted)  ",,"정당하지 않은 (↔justified), (=unwarranted)  ",정당하지 않은 ,reasonable,정당하지 않은 ,insulting
1045,unlaced,VBD,(구두·옷 등의) 끈을 풀다[끄르다],(구두·옷 등의) 끈을 풀다[끄르다],(구두·옷 등의) 끈을 풀다[끄르다],,(구두·옷 등의) 끈을 풀다[끄르다], 끈을 풀다,limit, 끈을 풀다,become unfastened
1046,unlashed,VBD,(강력한 반응·감정 등을) 촉발시키다[불러일으키다],(강력한 반응·감정 등을) 촉발시키다[불러일으키다],(강력한 반응·감정 등을) 촉발시키다[불러일으키다],,(강력한 반응·감정 등을) 촉발시키다[불러일으키다], 촉발시키다,limit, 촉발시키다,become unfastened
1047,unleaded,VBD,무연의 (↔leaded),무연의 (↔leaded),무연의 (↔leaded),,무연의 (↔leaded),무연의 ,,무연의 ,NaN
1048,unlearned,VBD,배우지 않고 터득한,배우지 않고 터득한,배우지 않고 터득한,,배우지 않고 터득한,배우지 않고 터득한,,배우지 않고 터득한,backward
1049,unleashed,VBD,(강력한 반응·감정 등을) 촉발시키다[불러일으키다],(강력한 반응·감정 등을) 촉발시키다[불러일으키다],(강력한 반응·감정 등을) 촉발시키다[불러일으키다],,(강력한 반응·감정 등을) 촉발시키다[불러일으키다], 촉발시키다,keep, 촉발시키다,free
1050,unlighted,VBD,불을 켜지 않은,불을 켜지 않은,불을 켜지 않은,,불을 켜지 않은,불을 켜지 않은,cheerful,불을 켜지 않은,cloudy
1051,unloved,VBD,[격식]  사랑받지 못하는,  사랑받지 못하는,  사랑받지 못하는,,  사랑받지 못하는,사랑받지 못하는,liked,사랑받지 못하는,unappreciated
1052,unmatched,VBD,"[격식]  (아무도) 필적할 수 없는, 타의 추종을 불허하는  ","  (아무도) 필적할 수 없는, 타의 추종을 불허하는  ","  (아무도) 필적할 수 없는, 타의 추종을 불허하는  ",,"  (아무도) 필적할 수 없는, 타의 추종을 불허하는  "," 필적할 수 없는, 타의 추종을 불허하는",second-rate," 필적할 수 없는, 타의 추종을 불허하는",unequaled
1053,unmated,VBD,"  배우자가 없는, (동물 따위가) 짝지워진 적이 없는.  ","배우자가 없는, (동물 따위가) 짝지워진 적이 없는.  ","배우자가 없는, (동물 따위가) 짝지워진 적이 없는.  ",,"배우자가 없는, (동물 따위가) 짝지워진 적이 없는.  ","배우자가 없는,  짝지워진 적이 없는.",,"배우자가 없는,  짝지워진 적이 없는.",NaN
1054,unmentioned,VBD,"  언급되지 않은 , 제외된.  ","언급되지 않은 , 제외된.  ","언급되지 않은 , 제외된.  ",,"언급되지 않은 , 제외된.  ","언급되지 않은 , 제외된.",specified,"언급되지 않은 , 제외된.",undetermined
1055,unmoved,VBD,"  (동정심·연민으로 마음이) 흔들리지 않는, 냉정한  ","(동정심·연민으로 마음이) 흔들리지 않는, 냉정한  ","(동정심·연민으로 마음이) 흔들리지 않는, 냉정한  ",,"(동정심·연민으로 마음이) 흔들리지 않는, 냉정한  "," 흔들리지 않는, 냉정한",caring," 흔들리지 않는, 냉정한",immovable
1056,unneeded,VBD,불필요한,불필요한,불필요한,,불필요한,불필요한,important,불필요한,nonessential
1057,unnerved,VBD,불안하게 만들다,불안하게 만들다,불안하게 만들다,,불안하게 만들다,불안하게 만들다,,불안하게 만들다,shaken
1058,unnoticed,VBD,"  눈에 띄지 않는, 간과되는  ","눈에 띄지 않는, 간과되는  ","눈에 띄지 않는, 간과되는  ",,"눈에 띄지 않는, 간과되는  ","눈에 띄지 않는, 간과되는",noticed,"눈에 띄지 않는, 간과되는",undiscovered
1059,unobliged,VBD,"  강요되지 않은, 고맙게 생각지 않는.  ","강요되지 않은, 고맙게 생각지 않는.  ","강요되지 않은, 고맙게 생각지 않는.  ",,"강요되지 않은, 고맙게 생각지 않는.  ","강요되지 않은, 고맙게 생각지 않는.",,"강요되지 않은, 고맙게 생각지 않는.",NaN
1060,unobscured,VBD,"  어둡게 되지 않은, 뚜렷한  ","어둡게 되지 않은, 뚜렷한  ","어둡게 되지 않은, 뚜렷한  ",,"어둡게 되지 않은, 뚜렷한  ","어둡게 되지 않은, 뚜렷한",dull,"어둡게 되지 않은, 뚜렷한",luminous
1061,unobstructed,VBD,"  방해받지 않은, 가로막는 것이 없는  ","방해받지 않은, 가로막는 것이 없는  ","방해받지 않은, 가로막는 것이 없는  ",,"방해받지 않은, 가로막는 것이 없는  ","방해받지 않은, 가로막는 것이 없는",,"방해받지 않은, 가로막는 것이 없는",free
1062,unoiled,VBD,기름을 넣[바르]지 않은.,기름을 넣[바르]지 않은.,기름을 넣[바르]지 않은.,,기름을 넣[바르]지 않은.,기름을 넣지 않은.,,기름을 넣지 않은.,NaN
1063,unpainted,VBD,"  채색[화장]하지 않은, 페인트를 칠하지 않은.  ","채색[화장]하지 않은, 페인트를 칠하지 않은.  ","채색[화장]하지 않은, 페인트를 칠하지 않은.  ",,"채색[화장]하지 않은, 페인트를 칠하지 않은.  ","채색하지 않은, 페인트를 칠하지 않은.",,"채색하지 않은, 페인트를 칠하지 않은.",NaN
1064,unpardoned,VBD,"  허용되지 않은, 사면되지 않은.  ","허용되지 않은, 사면되지 않은.  ","허용되지 않은, 사면되지 않은.  ",,"허용되지 않은, 사면되지 않은.  ","허용되지 않은, 사면되지 않은.",,"허용되지 않은, 사면되지 않은.",NaN
1065,unpeeled,VBD,껍질을 벗기지 않은,껍질을 벗기지 않은,껍질을 벗기지 않은,,껍질을 벗기지 않은,껍질을 벗기지 않은,,껍질을 벗기지 않은,NaN
1066,unpensioned,VBD,연금[은급]을 받지 않는.,연금[은급]을 받지 않는.,연금[은급]을 받지 않는.,,연금[은급]을 받지 않는.,연금을 받지 않는.,,연금을 받지 않는.,NaN
1067,unpeopled,VBD,"  사람이 살지 않는, 무인지경이 된  ","사람이 살지 않는, 무인지경이 된  ","사람이 살지 않는, 무인지경이 된  ",,"사람이 살지 않는, 무인지경이 된  ","사람이 살지 않는, 무인지경이 된",,"사람이 살지 않는, 무인지경이 된",NaN
1068,unperformed,VBD,"  실행[수행, 공연]되지 않은  ","실행[수행, 공연]되지 않은  ","실행[수행, 공연]되지 않은  ",,"실행[수행, 공연]되지 않은  ",실행되지 않은,entire,실행되지 않은,imperfect
1069,unplained,VBD,"  설명되지 않은, 이유[사유]가 밝혀지지 않은  ","설명되지 않은, 이유[사유]가 밝혀지지 않은  ","설명되지 않은, 이유[사유]가 밝혀지지 않은  ",,"설명되지 않은, 이유[사유]가 밝혀지지 않은  ","설명되지 않은, 이유가 밝혀지지 않은",,"설명되지 않은, 이유가 밝혀지지 않은",NaN
1070,unplanked,VBD,미리 계획하지 않은,미리 계획하지 않은,미리 계획하지 않은,,미리 계획하지 않은,미리 계획하지 않은,,미리 계획하지 않은,NaN
1071,unpleased,VBD,"  기뻐하지 않는, 불만인  ","기뻐하지 않는, 불만인  ","기뻐하지 않는, 불만인  ",,"기뻐하지 않는, 불만인  ","기뻐하지 않는, 불만인",,"기뻐하지 않는, 불만인",NaN
1072,unplowed,VBD,"  쟁기로 갈지 않은, 개간하지 않은.  ","쟁기로 갈지 않은, 개간하지 않은.  ","쟁기로 갈지 않은, 개간하지 않은.  ",,"쟁기로 갈지 않은, 개간하지 않은.  ","쟁기로 갈지 않은, 개간하지 않은.",cultivated,"쟁기로 갈지 않은, 개간하지 않은.",slack
1073,unpointed,VBD,"  끝이 뾰족하지 않은, 구두점이 없는, 이음매에 시멘트를 바르지 않은  ","끝이 뾰족하지 않은, 구두점이 없는, 이음매에 시멘트를 바르지 않은  ","끝이 뾰족하지 않은, 구두점이 없는, 이음매에 시멘트를 바르지 않은  ",,"끝이 뾰족하지 않은, 구두점이 없는, 이음매에 시멘트를 바르지 않은  ","끝이 뾰족하지 않은, 구두점이 없는, 이음매에 시멘트를 바르지 않은",active,"끝이 뾰족하지 않은, 구두점이 없는, 이음매에 시멘트를 바르지 않은",blunt
1074,unpopulated,VBD,"  사람이 살지 않는, 무인의.  ","사람이 살지 않는, 무인의.  ","사람이 살지 않는, 무인의.  ",,"사람이 살지 않는, 무인의.  ","사람이 살지 않는, 무인의.",cheerful,"사람이 살지 않는, 무인의.",chilly
1075,unprejudiced,VBD,편견이 없는 (↔prejudiced),편견이 없는 (↔prejudiced),편견이 없는 (↔prejudiced),,편견이 없는 (↔prejudiced),편견이 없는 ,prejudiced,편견이 없는 ,balanced
1076,unpremeditated,VBD,[격식]  사전에 계획된 것이 아닌 (↔premeditated),  사전에 계획된 것이 아닌 (↔premeditated),  사전에 계획된 것이 아닌 (↔premeditated),,  사전에 계획된 것이 아닌 (↔premeditated),사전에 계획된 것이 아닌 ,,사전에 계획된 것이 아닌 ,extemporaneous
1077,unprincipled,VBD,"  절조 없는 (=dishonest), (↔principled)  ","절조 없는 (=dishonest), (↔principled)  ","절조 없는 (=dishonest), (↔principled)  ",,"절조 없는 (=dishonest), (↔principled)  ",절조 없는 ,frank,절조 없는 ,deceitful
1078,unprivileged,VBD,"  [완곡] 빈곤한(poor), 최하층의; 특권[특전]이 없는(cf. UNDERPRIVILEGED)  ","[완곡] 빈곤한(poor), 최하층의; 특권[특전]이 없는(cf. UNDERPRIVILEGED)  ","[완곡] 빈곤한(poor), 최하층의; 특권[특전]이 없는(cf. UNDERPRIVILEGED)  ",,"[완곡] 빈곤한(poor), 최하층의; 특권[특전]이 없는(cf. UNDERPRIVILEGED)  ", 빈곤한,, 빈곤한,NaN
1079,unprocessed,VBD,가공[처리]되지 않은.,가공[처리]되지 않은.,가공[처리]되지 않은.,,가공[처리]되지 않은.,가공되지 않은.,,가공되지 않은.,unrefined
1080,unproduced,VBD,생산되지 않은,생산되지 않은,생산되지 않은,,생산되지 않은,생산되지 않은,,생산되지 않은,NaN
1081,unprofaned,VBD,"  더럽혀지지 않은, 신성을 모독당하지 않은.  ","더럽혀지지 않은, 신성을 모독당하지 않은.  ","더럽혀지지 않은, 신성을 모독당하지 않은.  ",,"더럽혀지지 않은, 신성을 모독당하지 않은.  ","더럽혀지지 않은, 신성을 모독당하지 않은.",evil,"더럽혀지지 않은, 신성을 모독당하지 않은.",decent
1082,unprotested,VBD,"  항의받지 않은, 이의없이 받아들여진.  ","항의받지 않은, 이의없이 받아들여진.  ","항의받지 않은, 이의없이 받아들여진.  ",,"항의받지 않은, 이의없이 받아들여진.  ","항의받지 않은, 이의없이 받아들여진.",,"항의받지 않은, 이의없이 받아들여진.",NaN
1083,unproved,VBD,실증[증명]되지 않은,실증[증명]되지 않은,실증[증명]되지 않은,,실증[증명]되지 않은,실증되지 않은,,실증되지 않은,untested
1084,unprovided,VBD,"  지급[공급]되지 않은 ((with)), <필수품 등이> 결핍한 ((of)), 준비가 되어 있지 않은 ((for)), 불시의  ",Longer,Longer,,Longer,Longer,,Longer,NaN
